id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1401172930021629952,1401172930021629952,2021-06-05 20:43:53 SE Asia Standard Time,2021-06-05,20:43:53,+0700,91053979,js100radio,JS100,,ระวังชน!!! ผู้ใช้รถพบแท่งแบริเออร์ วางขวางทางออกจากช่องทางหลักออกทางคู่ขนานโดยไม่มีสัญญาณเตือนล่วงหน้า บนถ.เทพรัตน ( บางนา-ตราด) ขาออก ช่วงเลยเซ็นทรัลฯ บางนา เล็กน้อย  เกรงเกิดอุบัติเหตุ ขณะนี้ประสานงานเจ้าหน้าที่ที่เกี่ยวข้องแล้ว  https://t.co/QXun60yHpC,th,[],[],['https://pbs.twimg.com/media/E3H3V0oVUAAq36l.jpg'],0,9,15,[],[],https://twitter.com/js100radio/status/1401172930021629952,False,,1,https://pbs.twimg.com/media/E3H3V0oVUAAq36l.jpg,,,,,,,[],,,,
1400714250557956098,1400714250557956098,2021-06-04 14:21:16 SE Asia Standard Time,2021-06-04,14:21:16,+0700,91053979,js100radio,JS100,,14:21 #อุบัติเหตุ #ถนนรัชดาภิเษก ขาออก บริเวณหน้าศาลอาญา รถจยย.กับรถแท็กซี่ ชนกัน ขวางช่องทางซ้าย มีผู้บาดเจ็บ 1 คน จนท.กำลังช่วยเหลือ การจราจรเคลื่อนตัวช้า #รถติด  (cr. ห้องประสานเหตุ เคลื่อนที่เร็ว Zone3)  https://t.co/oa08n0rcEs,th,[],[],"['https://pbs.twimg.com/media/E3BV_NMVcAAEqOu.jpg', 'https://pbs.twimg.com/media/E3BV_txVIAAs0x9.jpg']",0,3,6,"['อุบัติเหตุ', 'ถนนรัชดาภิเษก', 'รถติด']",[],https://twitter.com/js100radio/status/1400714250557956098,False,,1,https://pbs.twimg.com/media/E3BV_NMVcAAEqOu.jpg,,,,,,,[],,,,
1400701168536326147,1400701168536326147,2021-06-04 13:29:17 SE Asia Standard Time,2021-06-04,13:29:17,+0700,91053979,js100radio,JS100,,13:29 #อุบัติเหตุ #ถนนจรัญสนิทวงศ์ ขาออก ช่วงซ.จรัญสนิทวงศ์ 79 รถจยย.กับรถปิคอัพ ชนกัน ขวางช่องทางซ้าย มีผู้บาดเจ็บ 2 คน จนท.ช่วยเหลือนำส่งรพ.เรียบร้อยแล้ว การจราจรเคลื่อนตัวช้า #รถติด  (cr. แจ้งเหตุRescue V.2)  https://t.co/N6IhBL1PPr,th,[],[],"['https://pbs.twimg.com/media/E3BKQzrVkAApUlM.jpg', 'https://pbs.twimg.com/media/E3BKRIRUcAMQmLn.jpg']",0,3,10,"['อุบัติเหตุ', 'ถนนจรัญสนิทวงศ์', 'รถติด']",[],https://twitter.com/js100radio/status/1400701168536326147,False,,1,https://pbs.twimg.com/media/E3BKQzrVkAApUlM.jpg,,,,,,,[],,,,
1400652407294480387,1400652407294480387,2021-06-04 10:15:31 SE Asia Standard Time,2021-06-04,10:15:31,+0700,91053979,js100radio,JS100,,10:15 #อุบัติเหตุ #ถนนสมเด็จพระเจ้าตากสิน ขาออก บริเวณปากซ.ตากสิน11 รถจยย.ชนกัน 2 คัน ขวางช่องทางขวา มีผู้บาดเจ็บ 1 คน จนท.ช่วยเหลือนำส่งรพ.เรียบร้อยแล้ว การจราจรติดขัด #รถติด  (cr. กู๋ตี้🚑สนับสนุนธน127)  https://t.co/xfFiQ7OGD1,th,[],[],['https://pbs.twimg.com/media/E3Ad6A8UUAk8hnu.jpg'],0,2,7,"['อุบัติเหตุ', 'ถนนสมเด็จพระเจ้าตากสิน', 'รถติด']",[],https://twitter.com/js100radio/status/1400652407294480387,False,,1,https://pbs.twimg.com/media/E3Ad6A8UUAk8hnu.jpg,,,,,,,[],,,,
1400649298400874500,1400649298400874500,2021-06-04 10:03:10 SE Asia Standard Time,2021-06-04,10:03:10,+0700,91053979,js100radio,JS100,,"10:03 #อุบัติเหตุ #ถนนรามอินทรา ขาเข้า บริเวณฝั่งตรงข้ามห้างเซ็นทรัลรามอินทรา รถจยย., รถเก๋ง และรถพ่วง ชนกัน ขวาง 2 ช่องทางขวา มีผู้บาดเจ็บ 1 คน การจราจรเคลื่อนตัวช้า #รถติด  (cr. อภิชาติ รถยกบางเขน, มูลนิธิป่อเต็กตึ๊งบางเขน)  https://t.co/7y06RxUAgP",th,[],[],"['https://pbs.twimg.com/media/E3AbDY3UcAQoivb.jpg', 'https://pbs.twimg.com/media/E3AbDt4VEAMSXBh.jpg', 'https://pbs.twimg.com/media/E3AbEghVIAAdfGF.jpg']",0,2,6,"['อุบัติเหตุ', 'ถนนรามอินทรา', 'รถติด']",[],https://twitter.com/js100radio/status/1400649298400874500,False,,1,https://pbs.twimg.com/media/E3AbDY3UcAQoivb.jpg,,,,,,,[],,,,
1400630882696712194,1400630882696712194,2021-06-04 08:49:59 SE Asia Standard Time,2021-06-04,08:49:59,+0700,91053979,js100radio,JS100,,08:49 #อุบัติเหตุ #ถนนเลียบคลองประปา ช่วง แยกคลองประปา &gt;แยกตัด ถ.ศรีสมาน ที่หน้าหมู่บ้านพงษ์เพชร รถแท็กซี่กับรถปิคอัพ ชนกัน ขวางช่องทางซ้าย การจราจรเคลื่อนตัวช้า #รถติด  (cr. AL357 / พระมงกุฎ 003)  https://t.co/tRl2oJSRie,th,[],[],"['https://pbs.twimg.com/media/E3AKVLdUcAUF2pw.jpg', 'https://pbs.twimg.com/media/E3AKVRjVUAIsSjg.jpg']",1,1,16,"['อุบัติเหตุ', 'ถนนเลียบคลองประปา', 'รถติด']",[],https://twitter.com/js100radio/status/1400630882696712194,False,,1,https://pbs.twimg.com/media/E3AKVLdUcAUF2pw.jpg,,,,,,,[],,,,
1400470538980511758,1400470538980511758,2021-06-03 22:12:50 SE Asia Standard Time,2021-06-03,22:12:50,+0700,91053979,js100radio,JS100,,22:12 #อุบัติเหตุ #ถนนรังสิตนครนายก ที่บริเวณคลอง11 รถจยย.กับรถบัส ชนกัน มีผู้เสียชีวิต 1คน จนท.กำลังดำเนินการ การจราจรชะลอตัว  (Cr.มูลนิธิร่วมกตัญญู)  https://t.co/8EdK3YWbmS,th,[],[],['https://pbs.twimg.com/media/E294d7HVUAM_PrU.jpg'],0,6,10,"['อุบัติเหตุ', 'ถนนรังสิตนครนายก']",[],https://twitter.com/js100radio/status/1400470538980511758,False,,1,https://pbs.twimg.com/media/E294d7HVUAM_PrU.jpg,,,,,,,[],,,,
1400450996887719956,1400450996887719956,2021-06-03 20:55:11 SE Asia Standard Time,2021-06-03,20:55:11,+0700,91053979,js100radio,JS100,,RT@bigbikeeer588 : #อุบัติเหตุ #ถนนวิภาวดีรังสิต ขาออก ฝั่งตรงข้ามร้านเจ้เล้ง ขวาง 2 ช่องทางขวา ของทางหลัก  https://t.co/90N0VvVeNf,th,"[{'screen_name': 'bigbikeeer588', 'name': 'bibkkr588', 'id': '1108264431165698048'}]",[],['https://pbs.twimg.com/media/E29mq13UYAIdYBH.jpg'],0,1,18,"['อุบัติเหตุ', 'ถนนวิภาวดีรังสิต']",[],https://twitter.com/js100radio/status/1400450996887719956,False,,1,https://pbs.twimg.com/media/E29mq13UYAIdYBH.jpg,,,,,,,[],,,,
1400391390589186055,1400391390589186055,2021-06-03 16:58:20 SE Asia Standard Time,2021-06-03,16:58:20,+0700,91053979,js100radio,JS100,,16:58 #อุบัติเหตุ #ถนนมอเตอร์เวย์ สาย7 ช่วง จุดพักรถมอเตอร์เวย์ &gt;ด่านเก็บเงินพนัสนิคม ที่บริเวณกม.53+100 รถบรรทุกยางระเบิด เสียหลักพลิกหงายท้อง จนท.กำลังดำเนินการ การจราจรเคลื่อนตัวช้า #รถติด  (Cr.คนข่าวบางปะกง)  https://t.co/gBSP4OhGsx,th,[],[],"['https://pbs.twimg.com/media/E28we5VUUAIoVWZ.jpg', 'https://pbs.twimg.com/media/E28we5PVoAQhu38.jpg']",0,4,6,"['อุบัติเหตุ', 'ถนนมอเตอร์เวย์', 'รถติด']",[],https://twitter.com/js100radio/status/1400391390589186055,False,,1,https://pbs.twimg.com/media/E28we5VUUAIoVWZ.jpg,,,,,,,[],,,,
1400338425329307648,1400338425329307648,2021-06-03 13:27:52 SE Asia Standard Time,2021-06-03,13:27:52,+0700,91053979,js100radio,JS100,,13:25 #อุบัติเหตุ #ถนนลาดพร้าว ช่วง  ซอยภาวนา &gt;แยกโชคชัยสี่ ที่ปากซอยลาดพร้าว 43/1 จยย.กับแท็กซี่ชนกัo บาดเจ็บ 1 คน ล่าสุดจนท.เคลื่อนย้ายพ้นกีดขวางแล้ว #รถติด  (Cr.Bangkok 14)  https://t.co/2IFNm0AVb2,th,[],[],"['https://pbs.twimg.com/media/E28AVAsVgAIHv8R.jpg', 'https://pbs.twimg.com/media/E28AVBOUcAASbBo.jpg']",0,1,8,"['อุบัติเหตุ', 'ถนนลาดพร้าว', 'รถติด']",[],https://twitter.com/js100radio/status/1400338425329307648,False,,1,https://pbs.twimg.com/media/E28AVAsVgAIHv8R.jpg,,,,,,,[],,,,
1400329288763600904,1400329288763600904,2021-06-03 12:51:33 SE Asia Standard Time,2021-06-03,12:51:33,+0700,91053979,js100radio,JS100,,RT@Prinkployz บนด่วนอุดรรัถยาขาออก ช่วงข้ามบางพูน มีอุบัติเหตุรถขนเครื่องดื่มชูกำลังพลิกคว่ำมีรถเจ้าหน้าที่มาถึงแล้ว รถชะลอตัวโปรดใช้ความระมัดระวังเพราะรถแต่ละคันมาเร็ว  https://t.co/dnHSEE9LKR,th,"[{'screen_name': 'prinkployz', 'name': 'prinkploy', 'id': '3313155823'}]",[],['https://pbs.twimg.com/media/E27325FUcAYdM7g.jpg'],0,10,25,[],[],https://twitter.com/js100radio/status/1400329288763600904,False,,1,https://pbs.twimg.com/media/E27325FUcAYdM7g.jpg,,,,,,,[],,,,
1400284732873613316,1400284732873613316,2021-06-03 09:54:31 SE Asia Standard Time,2021-06-03,09:54:31,+0700,91053979,js100radio,JS100,,09.52 #อุบัติเหตุ #ถนนกาญจนาภิเษก จากสมาคมชาวปักษ์ใต้ &gt;ก่อนถึงต่างระดับฉิมพลี เล็กน้อย จยย.กับปิคอัพชนกัน ขวางช่องทางขวาของทางขนาน เสียชีวิต 1 คน การจราจรชะลอตัว #รถติด  (Cr.วิชัยเวชแยกไฟฉาย)  https://t.co/O3lfehujOK,th,[],[],"['https://pbs.twimg.com/media/E27PgetVUAArdEG.jpg', 'https://pbs.twimg.com/media/E27PgevUcAE0FI6.jpg']",0,3,13,"['อุบัติเหตุ', 'ถนนกาญจนาภิเษก', 'รถติด']",[],https://twitter.com/js100radio/status/1400284732873613316,False,,1,https://pbs.twimg.com/media/E27PgetVUAArdEG.jpg,,,,,,,[],,,,
1400252836768718851,1400252836768718851,2021-06-03 07:47:46 SE Asia Standard Time,2021-06-03,07:47:46,+0700,91053979,js100radio,JS100,,07:45 #อุบัติเหตุ #ถนนพหลโยธิน จากห้าแยกลาดพร้าว &gt;แยกกำแพงเพชร ที่บริเวณ BTS หมอชิต จยย.เสียหลักล้ม บาดเจ็บ 1 คน การจราจรเคลื่อนตัวช้า #รถติด  (Cr.ℂ𝔹ℍ𝕂.066 𝕄ℝ.ℙℍ𝔸𝕀𝕊𝔸ℕ)  https://t.co/9HcD9dVsiA,th,[],[],"['https://pbs.twimg.com/media/E26ygPMVgAMKaye.jpg', 'https://pbs.twimg.com/media/E26ygPQVkAAgjr3.jpg']",0,2,20,"['อุบัติเหตุ', 'ถนนพหลโยธิน', 'รถติด']",[],https://twitter.com/js100radio/status/1400252836768718851,False,,1,https://pbs.twimg.com/media/E26ygPMVgAMKaye.jpg,,,,,,,[],,,,
1400187847156457474,1400187847156457474,2021-06-03 03:29:31 SE Asia Standard Time,2021-06-03,03:29:31,+0700,91053979,js100radio,JS100,,03:29 #อุบัติเหตุ #ถนนสุขุมวิท จากอ่อนนุช &gt; อุดมสุข ก่อนถึงสถานีรถไฟฟ้าบีทีเอสบางจาก เล็กน้อย รถปิคอัพเสียหลักพุ่งชนตู้ไปรษณีย์ มีผู้บาดเจ็บชาย 1 คน  https://t.co/ag9NOb1fwS,th,[],[],"['https://pbs.twimg.com/media/E2510teVUAIHx3N.jpg', 'https://pbs.twimg.com/media/E252JBLUcAABJDI.jpg', 'https://pbs.twimg.com/media/E252KodUUAA-xOC.jpg', 'https://pbs.twimg.com/media/E252MIPVIAEutw6.jpg']",0,8,15,"['อุบัติเหตุ', 'ถนนสุขุมวิท']",[],https://twitter.com/js100radio/status/1400187847156457474,False,,1,https://pbs.twimg.com/media/E2510teVUAIHx3N.jpg,,,,,,,[],,,,
1400162953442193410,1400162953442193410,2021-06-03 01:50:36 SE Asia Standard Time,2021-06-03,01:50:36,+0700,91053979,js100radio,JS100,,01:49 #อุบัติเหตุ #ถนนราชดำเนินนอก ที่แยก จปร. รถบรรทุกพลิกตะแคง มีผู้บาดเจ็บเล็กน้อย 1 คน จนท.กำลังเคลื่อนย้าย  ภาพจาก: แจ้งเหตุRescue  https://t.co/bAiYadlaJZ,th,[],[],['https://pbs.twimg.com/media/E25gxm0VkAcVIm1.jpg'],0,14,19,"['อุบัติเหตุ', 'ถนนราชดำเนินนอก']",[],https://twitter.com/js100radio/status/1400162953442193410,False,,1,https://pbs.twimg.com/media/E25gxm0VkAcVIm1.jpg,,,,,,,[],,,,
1400148818667065344,1400148818667065344,2021-06-03 00:54:26 SE Asia Standard Time,2021-06-03,00:54:26,+0700,91053979,js100radio,JS100,,"00:54 #อุบัติเหตุ #ถนนราชดำริ ที่บนสะพานข้ามคลองแสนแสบ มุ่งหน้าถ.เพชรบุรี รถจยย.กับรถเก๋ง มีผู้เสียชีวิต 1 คน บาดเจ็บ 1 คน  ภาพจาก: Armเหนือ7-13 ,ศูนย์ชาลีกรุงเทพฯ  https://t.co/n3vqQgrxHv",th,[],[],"['https://pbs.twimg.com/media/E25TrZiVkAAr3O0.jpg', 'https://pbs.twimg.com/media/E25TsRTVUAEUe_c.jpg', 'https://pbs.twimg.com/media/E25TtM3UcAA8vci.jpg']",0,5,20,"['อุบัติเหตุ', 'ถนนราชดำริ']",[],https://twitter.com/js100radio/status/1400148818667065344,False,,1,https://pbs.twimg.com/media/E25TrZiVkAAr3O0.jpg,,,,,,,[],,,,
1400040226815287296,1400040226815287296,2021-06-02 17:42:56 SE Asia Standard Time,2021-06-02,17:42:56,+0700,91053979,js100radio,JS100,,"17:42 #อุบัติเหตุ #ถนนเพชรเกษม ขาออก บริเวณแยกคลองใหม่ อ.สามพราน จ.นครปฐม รถจยย., รถเก๋ง และรถตู้ ชนกัน มีผู้บาดเจ็บ 2 คน ขวาง 2 ช่องทางซ้าย  (cr. Weerapon Owatpradit)  https://t.co/LBQuFR4EV3",th,[],[],['https://pbs.twimg.com/media/E23xJyMVoAM4nWv.jpg'],0,2,5,"['อุบัติเหตุ', 'ถนนเพชรเกษม']",[],https://twitter.com/js100radio/status/1400040226815287296,False,,1,https://pbs.twimg.com/media/E23xJyMVoAM4nWv.jpg,,,,,,,[],,,,
1400007762029858817,1400007762029858817,2021-06-02 15:33:56 SE Asia Standard Time,2021-06-02,15:33:56,+0700,91053979,js100radio,JS100,,15:33 #อุบัติเหตุ ภายในซอยเทพรัตน23 ที่หน้าร้านไก่ย่างเขาสวนกวาง รถเก๋งเสียหลักพลิกตะแคง ขวางช่องทางซ้าย มีผู้บาดเจ็บ 1 คน จนท.ช่วยเหลือนำส่งรพ.เรียบร้อยแล้ว และย้ายรถพ้นกีดขวางแล้ว  (cr. แจ้งเหตุRescue V.2)  https://t.co/5pFJnwQg11,th,[],[],"['https://pbs.twimg.com/media/E23TnPxUUAAh5nb.jpg', 'https://pbs.twimg.com/media/E23TntvVkAMt1bP.jpg']",0,7,7,['อุบัติเหตุ'],[],https://twitter.com/js100radio/status/1400007762029858817,False,,1,https://pbs.twimg.com/media/E23TnPxUUAAh5nb.jpg,,,,,,,[],,,,
1400000704236843008,1400000704236843008,2021-06-02 15:05:53 SE Asia Standard Time,2021-06-02,15:05:53,+0700,91053979,js100radio,JS100,,15:05 #อุบัติเหตุ #ทางพิเศษกาญจนาภิเษก (บางพลี-สุขสวัสดิ์) ช่วง ด่านบางครุ &gt;ที่ก่อนออกด่านบางขุนเทียน ประมาณ 1 กม. รถพ่วง ทำแผ่นเหล็กจำนวนมากตกหล่นบนผิวจราจร ขวางช่องทางซ้ายและไหล่ทาง จนท.กำลังดำเนินการ การจราจรติดขัด #รถติด  (cr.คนบนทาง ด่วนบางพลี-สุขสวัสดิ์)  https://t.co/i8SL4OFp5U,th,[],[],"['https://pbs.twimg.com/media/E23NIg3VUAEkv0f.jpg', 'https://pbs.twimg.com/media/E23NI2yVcAEWZyj.jpg', 'https://pbs.twimg.com/media/E23NJPsVgAIJy71.jpg']",1,10,21,"['อุบัติเหตุ', 'ทางพิเศษกาญจนาภิเษก', 'รถติด']",[],https://twitter.com/js100radio/status/1400000704236843008,False,,1,https://pbs.twimg.com/media/E23NIg3VUAEkv0f.jpg,,,,,,,[],,,,
1399998474481848320,1399998474481848320,2021-06-02 14:57:01 SE Asia Standard Time,2021-06-02,14:57:01,+0700,91053979,js100radio,JS100,,14:56 #อุบัติเหตุ #ถนนเทอดดำริ ช่วง สะพานดำ &gt;สะพานสูงบางซื่อ ที่บริเวณสถานีกลางบางซื่อ รถจยย.ชนกับรถเมล์ จนท.กำลังดำเนินการ การจราจรชะลอตัว  (Cr.tuy..vollop)  https://t.co/cr3QoMcGcp,th,[],[],"['https://pbs.twimg.com/media/E23LJR7VUAALj3P.jpg', 'https://pbs.twimg.com/media/E23LJR9VoAoZMWk.jpg']",0,12,27,"['อุบัติเหตุ', 'ถนนเทอดดำริ']",[],https://twitter.com/js100radio/status/1399998474481848320,False,,1,https://pbs.twimg.com/media/E23LJR7VUAALj3P.jpg,,,,,,,[],,,,
1399992267658588164,1399992267658588164,2021-06-02 14:32:21 SE Asia Standard Time,2021-06-02,14:32:21,+0700,91053979,js100radio,JS100,,14:32 #อุบัติเหตุ #ถนนกัลปพฤกษ์ ช่วง แยกกำนันแม้น &gt;แยกบางพฤกษ์ ที่หน้าบริษัทเอ็ม.ดี.แมชชีนเนอรี่ แอนด์ ซัพพลาย จำกัด รถจยย.ชนกับรถCRV บาดเจ็บ 1คน จนท.นำส่งรพ.แล้ว การจราจรเคลื่อนตัวช้า #รถติด  (Cr.แจ้งเหตุRescue V.2)  https://t.co/GccscUV1St,th,[],[],['https://pbs.twimg.com/media/E23FdcBVEAIF20F.jpg'],0,9,18,"['อุบัติเหตุ', 'ถนนกัลปพฤกษ์', 'รถติด']",[],https://twitter.com/js100radio/status/1399992267658588164,False,,1,https://pbs.twimg.com/media/E23FdcBVEAIF20F.jpg,,,,,,,[],,,,
1399928675353595909,1399928675353595909,2021-06-02 10:19:40 SE Asia Standard Time,2021-06-02,10:19:40,+0700,91053979,js100radio,JS100,,10:19 #อุบัติเหตุ #ถนนราษฎร์พัฒนา ช่วง ถ.รามคำแหง &gt;แยกเคหะร่มเกล้า เลยแยกมีสทีน 100ม. รถจยย.กับรถเก๋ง ชนกัน บาดเจ็บ 1คน การจราจรชะลอตัว  (cr.@supachai15a)  https://t.co/xg29Ylma7H,th,"[{'screen_name': 'supachai15a', 'name': 'joe.e', 'id': '1727145217'}]",[],['https://pbs.twimg.com/media/E22LpADUcAEbRxK.jpg'],0,3,6,"['อุบัติเหตุ', 'ถนนราษฎร์พัฒนา']",[],https://twitter.com/js100radio/status/1399928675353595909,False,,1,https://pbs.twimg.com/media/E22LpADUcAEbRxK.jpg,,,,,,,[],,,,
1399905303840190465,1399905303840190465,2021-06-02 08:46:48 SE Asia Standard Time,2021-06-02,08:46:48,+0700,91053979,js100radio,JS100,,08:46 #อุบัติเหตุ #ถนนราชพฤกษ์ ขาเข้า ก่อนถึงสะพานข้ามคลองบางบัวทองเล็กน้อย รถปิคอัพ 2คัน ชนกัน มี 1คัน เสียหลักพลิกหงายท้อง จนท.กำลังดำเนินการ การจราจรติดขัด #รถติด  https://t.co/lMdi2dCYWt,th,[],[],"['https://pbs.twimg.com/media/E212a_QVUAIilXS.jpg', 'https://pbs.twimg.com/media/E212a_RUUAYri7V.jpg', 'https://pbs.twimg.com/media/E212a_KVUAYK3Gf.jpg']",0,7,17,"['อุบัติเหตุ', 'ถนนราชพฤกษ์', 'รถติด']",[],https://twitter.com/js100radio/status/1399905303840190465,False,,1,https://pbs.twimg.com/media/E212a_QVUAIilXS.jpg,,,,,,,[],,,,
1399755267395317760,1399755267395317760,2021-06-01 22:50:36 SE Asia Standard Time,2021-06-01,22:50:36,+0700,91053979,js100radio,JS100,,22:50 #อุบัติเหตุ ถ.ราชพฤกษ์-นนทบุรี1 จาก แยกถ.ราชพฤกษ์ &gt;ที่บนสะพานมหาเจษฎาบดินทรานุสรณ์ (สะพานนนทบุรี1) รถจยย.เสียหลักล้ม ไม่ทราบคู่กรณี มีผู้เสียชีวิต 1 คน จนท.กำลังดำเนินการ  (cr. มูลนิธิร่วมกตัญญ)  https://t.co/ZB9SwGFwm7,th,[],[],"['https://pbs.twimg.com/media/E2zt-wgVEAI8HQh.jpg', 'https://pbs.twimg.com/media/E2zt-wgUUAggAM_.jpg']",0,7,7,['อุบัติเหตุ'],[],https://twitter.com/js100radio/status/1399755267395317760,False,,1,https://pbs.twimg.com/media/E2zt-wgVEAI8HQh.jpg,,,,,,,[],,,,
1399714172447821826,1399714172447821826,2021-06-01 20:07:18 SE Asia Standard Time,2021-06-01,20:07:18,+0700,91053979,js100radio,JS100,,20:07 #อุบัติเหตุ #ถนนพระราม2 ขาออก ช่วงก่อนถึงห้างบิ๊กซี พระราม2 รถจยย.ชนท้ายรถเมล์ ขวางช่องทางขนาน มีผู้บาดเจ็บ 1 คน จนท.ช่วยเหลือนำผู้บาดเจ็บส่งรพ.เรียบร้อยแล้ว  (cr. อปพร.บางขุนเทียน 118 ห้อง กู้ชีพบูรณะ)  https://t.co/ONyII2MuWk,th,[],[],"['https://pbs.twimg.com/media/E2zIkUUVUAANraG.jpg', 'https://pbs.twimg.com/media/E2zIkkqVEAQwMpa.jpg']",0,7,14,"['อุบัติเหตุ', 'ถนนพระราม2']",[],https://twitter.com/js100radio/status/1399714172447821826,False,,1,https://pbs.twimg.com/media/E2zIkUUVUAANraG.jpg,,,,,,,[],,,,
1399681475860074499,1399681475860074499,2021-06-01 17:57:23 SE Asia Standard Time,2021-06-01,17:57:23,+0700,91053979,js100radio,JS100,,RT@kotenarak #อุบัติเหตุ #ถนนพระราม9 ขาออก มุ่งหน้าเดอะไนน์ ที่บนสะพานข้ามแยกรามคำแหง รถชนกัน 3 คัน ขวางช่องทางขวา  https://t.co/3u2ohrRNP4,th,"[{'screen_name': 'kotenarak', 'name': 'kotenarak', 'id': '145862057'}]",[],"['https://pbs.twimg.com/media/E2yqWPBUcAITc9d.jpg', 'https://pbs.twimg.com/media/E2yqWkWVEAgHpRo.jpg']",0,2,6,"['อุบัติเหตุ', 'ถนนพระราม9']",[],https://twitter.com/js100radio/status/1399681475860074499,False,,1,https://pbs.twimg.com/media/E2yqWPBUcAITc9d.jpg,,,,,,,[],,,,
1399652164633387008,1399652164633387008,2021-06-01 16:00:54 SE Asia Standard Time,2021-06-01,16:00:54,+0700,91053979,js100radio,JS100,,16:00 #อุบัติเหตุ #ถนนเพชรเกษม ขาออก มุ่งหน้าแยกอ้อมน้อย ที่ก่อนถึงซ.เพชรเกษม 93 เล็กน้อย รถปิคอัพชนกัน 4 คัน ขวางช่องทางซ้าย จนท.กำลังดำเนินการ การจราจรชะลอตัว  (cr. วิชัยเวช แยกไฟฉาย)  https://t.co/PrbHh39VBx,th,[],[],"['https://pbs.twimg.com/media/E2yQHyZVEAk44gB.jpg', 'https://pbs.twimg.com/media/E2yQI-MVUAQy80w.jpg', 'https://pbs.twimg.com/media/E2yQLANVkAECfJQ.jpg', 'https://pbs.twimg.com/media/E2yQLduUcAIuLm7.jpg']",0,1,5,"['อุบัติเหตุ', 'ถนนเพชรเกษม']",[],https://twitter.com/js100radio/status/1399652164633387008,False,,1,https://pbs.twimg.com/media/E2yQHyZVEAk44gB.jpg,,,,,,,[],,,,
1399627809530675202,1399627809530675202,2021-06-01 14:24:08 SE Asia Standard Time,2021-06-01,14:24:08,+0700,91053979,js100radio,JS100,,14:23 #อุบัติเหตุ #ถนนเพชรเกษม ขาออก ที่หน้าปั๊มเอสโซ่ ต.ท่าตําหนัก อ.นครชัยศรี จ.นครปฐม จนท.กำลังดำเนินการ การจราจรติดขัด #รถติด  https://t.co/Wqqcr0jKdC,th,[],[],"['https://pbs.twimg.com/media/E2x52hUVoAMO5PJ.jpg', 'https://pbs.twimg.com/media/E2x53XeVgAEYhgl.jpg', 'https://pbs.twimg.com/media/E2x56vmVUAMsabQ.jpg', 'https://pbs.twimg.com/media/E2x584KVoAEycYN.jpg']",0,11,32,"['อุบัติเหตุ', 'ถนนเพชรเกษม', 'รถติด']",[],https://twitter.com/js100radio/status/1399627809530675202,False,,1,https://pbs.twimg.com/media/E2x52hUVoAMO5PJ.jpg,,,,,,,[],,,,
1399605771155873794,1399605771155873794,2021-06-01 12:56:33 SE Asia Standard Time,2021-06-01,12:56:33,+0700,91053979,js100radio,JS100,,12:56 #อุบัติเหตุ #ถนนพระราม3 ช่วง แยกเจริญราษฎร์ &gt;แยกถนนตก ที่บริเวณซ.พระราม3 ซ.14 รถชนกัน 2คัน ขวางช่องทางซ้าย การจราจรเคลื่อนตัวช้า #รถติด  (Cr.Pisutwat)  https://t.co/cSm8nHcrAP,th,[],[],['https://pbs.twimg.com/media/E2xmACGVgAEDTzU.jpg'],0,1,12,"['อุบัติเหตุ', 'ถนนพระราม3', 'รถติด']",[],https://twitter.com/js100radio/status/1399605771155873794,False,,1,https://pbs.twimg.com/media/E2xmACGVgAEDTzU.jpg,,,,,,,[],,,,
1399578934522482689,1399578934522482689,2021-06-01 11:09:55 SE Asia Standard Time,2021-06-01,11:09:55,+0700,91053979,js100radio,JS100,,11:09 #อุบัติเหตุ #ถนนเพลินจิต ขาเข้า ที่บริเวณแยกเพลินจิต รถเก๋งกับรถจยย. ชนกัน มีผู้บาดเจ็บ ล่าสุดจนท.เคลื่อนย้ายแล้ว อยู่ระหว่างเร่งระบายรถ #รถติด  https://t.co/Py7omKgqLO,th,[],[],"['https://pbs.twimg.com/media/E2xNk_rUcAAbqoP.jpg', 'https://pbs.twimg.com/media/E2xNl3dVIAMqLI_.jpg']",0,1,9,"['อุบัติเหตุ', 'ถนนเพลินจิต', 'รถติด']",[],https://twitter.com/js100radio/status/1399578934522482689,False,,1,https://pbs.twimg.com/media/E2xNk_rUcAAbqoP.jpg,,,,,,,[],,,,
1399524869696458753,1399524869696458753,2021-06-01 07:35:05 SE Asia Standard Time,2021-06-01,07:35:05,+0700,91053979,js100radio,JS100,,07:34 #อุบัติเหตุ #ถนนพหลโยธิน ช่วง นิคมอุตสาหกรรมนวนคร &gt;ตลาดไท ที่บริเวณฝั่งตรงข้ามเทสโก้โลตัส นวนคร รถเก๋ง ไม่ทราบคู่กรณี ขวางช่องทางขวา ของทางขนาน การจราจรเคลื่อนตัวช้า #รถติด  (Cr.ประจักษ์)  https://t.co/gDaXWdISzi,th,[],[],['https://pbs.twimg.com/media/E2wcYb0UUAM2srk.jpg'],0,3,5,"['อุบัติเหตุ', 'ถนนพหลโยธิน', 'รถติด']",[],https://twitter.com/js100radio/status/1399524869696458753,False,,1,https://pbs.twimg.com/media/E2wcYb0UUAM2srk.jpg,,,,,,,[],,,,
